2022/11/10 17:00:57,49.9779
2022/11/10 17:00:58,49.9853
2022/11/10 17:00:59,49.9842
2022/11/10 17:01:00,49.9832
2022/11/10 17:01:01,49.987
2022/11/10 17:01:02,49.9915
2022/11/10 17:01:03,49.9907
2022/11/10 17:01:04,49.9904
2022/11/10 17:01:05,49.9904
2022/11/10 17:01:06,49.9924
2022/11/10 17:01:07,49.9954
2022/11/10 17:01:08,49.9972
2022/11/10 17:01:09,49.9987
2022/11/10 17:01:10,50.0009
2022/11/10 17:01:11,50.0047
2022/11/10 17:01:12,50.0089
2022/11/10 17:01:13,50.0122
2022/11/10 17:01:14,50.0138
2022/11/10 17:01:15,50.0119
2022/11/10 17:01:16,50.0096
2022/11/10 17:01:17,50.0081
2022/11/10 17:01:18,50.0105
2022/11/10 17:01:19,50.0153
2022/11/10 17:01:20,50.0197
2022/11/10 17:01:21,50.022
2022/11/10 17:01:22,50.0225
2022/11/10 17:01:23,50.0241
2022/11/10 17:01:24,50.0228
2022/11/10 17:01:25,50.0215
2022/11/10 17:01:26,50.0203
2022/11/10 17:01:27,50.0203
2022/11/10 17:01:28,50.0209
2022/11/10 17:01:29,50.022
2022/11/10 17:01:30,50.0265
2022/11/10 17:01:31,50.0303
2022/11/10 17:01:32,50.0332
2022/11/10 17:01:33,50.0369
2022/11/10 17:01:34,50.039
2022/11/10 17:01:35,50.0376
2022/11/10 17:01:36,50.0371
2022/11/10 17:01:37,50.0345
2022/11/10 17:01:38,50.0315
2022/11/10 17:01:39,50.0285
2022/11/10 17:01:40,50.0273
2022/11/10 17:01:41,50.0274
2022/11/10 17:01:42,50.0274
2022/11/10 17:01:43,50.0265
2022/11/10 17:01:44,50.0282
2022/11/10 17:01:45,50.0311
2022/11/10 17:01:46,50.0332
2022/11/10 17:01:47,50.0343
2022/11/10 17:01:48,50.037
2022/11/10 17:01:49,50.0356
2022/11/10 17:01:50,50.0336
2022/11/10 17:01:51,50.0317
2022/11/10 17:01:52,50.0312
2022/11/10 17:01:53,50.0307
2022/11/10 17:01:54,50.0318
2022/11/10 17:01:55,50.0314
2022/11/10 17:01:56,50.0324
2022/11/10 17:01:57,50.0339
2022/11/10 17:01:58,50.0409
2022/11/10 17:01:59,50.0429
2022/11/10 17:02:00,50.0459
2022/11/10 17:02:01,50.0476
2022/11/10 17:02:02,50.0458
2022/11/10 17:02:03,50.0439
2022/11/10 17:02:04,50.0425
2022/11/10 17:02:05,50.0408
2022/11/10 17:02:06,50.0417
2022/11/10 17:02:07,50.043
2022/11/10 17:02:08,50.0492
2022/11/10 17:02:09,50.0553
2022/11/10 17:02:10,50.0585
2022/11/10 17:02:11,50.0582
2022/11/10 17:02:12,50.0576
2022/11/10 17:02:13,50.0567
2022/11/10 17:02:14,50.0599
2022/11/10 17:02:15,50.0639
2022/11/10 17:02:16,50.0651
2022/11/10 17:02:17,50.0634
2022/11/10 17:02:18,50.06
2022/11/10 17:02:19,50.0577
2022/11/10 17:02:20,50.0564
2022/11/10 17:02:21,50.0558
2022/11/10 17:02:22,50.054
2022/11/10 17:02:23,50.0576
2022/11/10 17:02:24,50.0597
2022/11/10 17:02:25,50.0629
2022/11/10 17:02:26,50.0632
2022/11/10 17:02:27,50.06
2022/11/10 17:02:28,50.0586
2022/11/10 17:02:29,50.0561
2022/11/10 17:02:30,50.0541
2022/11/10 17:02:31,50.0505
2022/11/10 17:02:32,50.0471
2022/11/10 17:02:33,50.0454
2022/11/10 17:02:34,50.0502
2022/11/10 17:02:35,50.0534
2022/11/10 17:02:36,50.0568
2022/11/10 17:02:37,50.055
2022/11/10 17:02:38,50.0533
2022/11/10 17:02:39,50.0517
2022/11/10 17:02:40,50.0511
2022/11/10 17:02:41,50.048
